student_id,gender,age,admission_type,program,specialization,socioeconomic_index,first_gen_learner,baseline_digital_literacy,enrollment_year
10033,Female,23,Merit,B.Tech,IT,1,False,0.5772073888465803,2022
10034,Female,26,Merit,B.Tech,DS,3,True,0.32346921100871695,2019
10035,Female,25,Merit,B.Tech,IT,4,False,0.38960006811779024,2021
10036,Male,22,Management,B.Tech,CSE,1,False,0.5564007629148557,2021
10037,Female,26,Management,M.Tech,AI,4,True,0.49110516353243916,2021
10038,Male,26,Management,MCA,AI,1,True,1.0,2021
10039,Female,20,Merit,B.Tech,IT,4,False,0.19779097054190764,2022
10040,Male,25,Management,B.Tech,AI,4,False,0.7199007058435971,2022
10041,Female,21,Merit,B.Tech,IT,4,True,0.3826929364077678,2020
10042,Male,24,Merit,M.Tech,CSE,3,False,0.2769854418839852,2019
10043,Male,25,Merit,B.Tech,DS,5,False,0.38368596627350293,2020
10044,Female,24,Merit,MCA,DS,1,True,0.3312586639434011,2019
10045,Female,22,Merit,B.Tech,CSE,3,True,0.13262235040291764,2019
10046,Female,18,Merit,B.Tech,CSE,1,True,0.769271469114441,2021
10047,Male,25,Merit,B.Tech,AI,1,True,0.8321984762182432,2022
10048,Male,22,Management,B.Tech,IT,2,False,1.0,2022
10049,Female,20,Merit,B.Tech,CSE,2,False,0.8076606670325176,2019
10050,Other,19,Merit,B.Tech,IT,3,False,0.7710485475843698,2019
10051,Female,20,Merit,M.Tech,DS,1,True,0.4395468167224923,2019
10052,Male,26,Merit,MCA,AI,3,True,0.7037224622319316,2022
10053,Female,19,Management,B.Tech,IT,5,False,0.35322166195572424,2020
10054,Male,18,Merit,M.Tech,CSE,5,True,0.4679684565016352,2020
10055,Male,19,Merit,M.Tech,AI,2,True,0.6412017432284939,2020
10056,Male,19,Management,M.Tech,CSE,2,True,0.5525300291036634,2021
10057,Male,22,Management,B.Tech,DS,3,False,0.5385669947980979,2022
10058,Female,18,Merit,B.Tech,CSE,5,False,0.2571352831085858,2019
10059,Male,25,Merit,B.Tech,DS,5,True,0.934062181331721,2021
10060,Male,19,Transfer,B.Tech,CSE,3,False,0.8122642385114935,2020
10061,Male,23,Management,M.Tech,CSE,5,True,0.4129708953060397,2019
10062,Male,22,Transfer,M.Tech,AI,2,True,0.7597372490127839,2020
10063,Female,19,Management,M.Tech,DS,3,False,0.9713856913024742,2022
10064,Male,18,Management,B.Tech,CSE,4,False,0.7479176775469003,2020
10065,Male,23,Merit,B.Tech,CSE,4,False,0.7437643148092854,2022
10066,Female,23,Management,B.Tech,IT,4,False,0.7850725904513665,2019
10067,Female,20,Management,B.Tech,CSE,5,True,0.922040605409672,2019
10068,Female,25,Merit,B.Tech,AI,2,False,0.8767668120127029,2021
10069,Male,26,Management,B.Tech,IT,2,True,0.5170226467093337,2020
10070,Female,20,Management,B.Tech,DS,5,True,0.7242838240482521,2019
10071,Female,26,Merit,B.Tech,AI,2,True,0.9129404702182834,2021
10072,Female,25,Merit,B.Tech,AI,3,True,0.6507034651974994,2022
10073,Female,22,Merit,MCA,IT,3,True,0.44037605670028,2020
10074,Male,23,Management,B.Tech,AI,5,True,0.99312707343101,2021
10075,Other,18,Management,M.Tech,CSE,2,True,0.519135790367977,2022
10076,Male,22,Merit,MCA,IT,5,False,0.4487846017670498,2021
10077,Male,24,Merit,B.Tech,IT,2,False,0.6632257518471747,2021
10078,Male,18,Merit,MCA,AI,2,False,0.5529502251334456,2020
10079,Male,26,Merit,B.Tech,DS,3,False,0.7524203599491908,2019
10080,Other,24,Merit,MCA,DS,3,True,0.15173020724636815,2021
10081,Female,21,Merit,M.Tech,DS,3,False,0.9622919058077161,2019
10082,Female,21,Merit,M.Tech,DS,1,False,0.4959021215368681,2021
10083,Female,24,Merit,B.Tech,AI,5,True,0.5640104508079934,2022
10084,Male,23,Management,M.Tech,CSE,4,False,0.8225793747498437,2021
10085,Male,20,Transfer,MCA,CSE,2,False,0.918178079812529,2019
10086,Female,26,Merit,M.Tech,IT,1,True,0.6707691402655371,2019
10087,Female,23,Merit,B.Tech,CSE,3,True,0.8937041586225357,2021
10088,Male,19,Transfer,B.Tech,DS,5,False,0.9223959011388382,2022
10089,Female,19,Management,B.Tech,IT,2,True,0.746810965334396,2020
10090,Male,18,Merit,M.Tech,DS,2,False,0.23078153375836033,2019
10091,Male,22,Merit,B.Tech,IT,1,False,0.9453406387449246,2021
10092,Male,23,Merit,MCA,IT,3,False,1.0,2022
10093,Male,20,Merit,B.Tech,IT,4,False,0.21048881790050553,2020
10094,Female,21,Merit,B.Tech,AI,2,True,0.36392439592690884,2022
10095,Female,22,Merit,B.Tech,DS,3,False,0.3074694145363689,2021
10096,Male,21,Management,M.Tech,AI,1,False,0.9245969321359517,2021
10097,Female,26,Merit,B.Tech,AI,5,False,0.6144061027852903,2022
10098,Female,20,Management,B.Tech,IT,5,False,0.2293699250424723,2019
10099,Male,22,Merit,B.Tech,DS,1,True,0.7408406611222977,2022
10100,Male,24,Merit,B.Tech,CSE,4,False,0.6582820007365844,2019
10101,Other,24,Management,M.Tech,DS,5,True,0.8167272300527044,2020
10102,Female,23,Management,B.Tech,IT,1,False,0.8642041370428789,2021
10103,Other,26,Merit,B.Tech,IT,5,False,0.24713774214068296,2021
10104,Male,24,Merit,B.Tech,IT,1,True,0.5182435314575716,2022
10105,Female,21,Merit,B.Tech,DS,5,True,0.6472337681975652,2021
10106,Male,26,Merit,B.Tech,IT,4,True,0.3463931473822309,2019
10107,Male,23,Merit,B.Tech,IT,1,False,0.4614831537124393,2021
10108,Male,18,Merit,B.Tech,DS,4,False,0.7928847702489514,2020
10109,Male,26,Merit,B.Tech,CSE,4,True,0.7251544959054596,2022
10110,Male,24,Merit,B.Tech,AI,2,False,0.9253883100130198,2021
10111,Male,23,Management,B.Tech,AI,1,False,0.7241004068464835,2020
10112,Male,23,Merit,B.Tech,AI,4,False,0.9115308578719109,2021
10113,Female,21,Merit,B.Tech,CSE,2,False,0.6414210102959106,2021
10114,Male,21,Management,B.Tech,CSE,2,True,0.5912965196514771,2020
10115,Male,20,Management,B.Tech,IT,4,False,0.6745733846658925,2020
10116,Male,25,Merit,M.Tech,CSE,3,False,0.4373689507628389,2020
10117,Male,25,Merit,B.Tech,IT,1,False,0.32727690988177494,2020
10118,Female,19,Management,B.Tech,AI,1,True,0.4095608502697211,2020
10119,Male,22,Transfer,MCA,AI,3,False,0.8088331884681111,2021
10120,Female,26,Merit,B.Tech,CSE,1,False,0.1399843507038119,2021
10121,Male,26,Management,B.Tech,AI,4,True,0.3483642276926089,2020
10122,Male,24,Management,B.Tech,CSE,2,False,0.30655856072592247,2021
10123,Female,21,Merit,M.Tech,AI,2,False,0.6583858092898595,2019
10124,Female,21,Merit,MCA,DS,3,True,0.41815280041399105,2019
10125,Male,24,Management,M.Tech,CSE,4,False,0.8138891834958295,2022
10126,Female,20,Merit,B.Tech,DS,4,False,0.26375428216162733,2020
10127,Male,20,Merit,MCA,IT,2,False,0.49980635949686725,2020
10128,Female,22,Merit,M.Tech,CSE,5,False,0.7225042229667492,2019
10129,Female,23,Merit,M.Tech,IT,5,False,0.8118260215869308,2021
10130,Female,25,Merit,B.Tech,IT,1,True,0.5710149222096389,2022
10131,Other,18,Management,B.Tech,IT,1,False,0.9217652318280668,2020
10132,Male,24,Transfer,M.Tech,AI,1,False,0.28629520147670173,2020
10133,Female,25,Merit,B.Tech,DS,4,True,0.5716776131173354,2019
10134,Male,22,Merit,M.Tech,AI,2,True,0.6249462236669937,2021
10135,Male,19,Management,B.Tech,CSE,4,False,0.7054819940873318,2022
10136,Male,21,Merit,B.Tech,AI,3,True,0.43209871513904197,2020
10137,Male,23,Management,M.Tech,AI,2,False,0.7120005848894068,2020
10138,Female,26,Management,B.Tech,DS,2,False,0.40610268568311225,2022
10139,Female,19,Management,M.Tech,AI,2,False,0.4258423502549177,2022
10140,Female,21,Merit,B.Tech,AI,2,False,0.7322374634061756,2019
10141,Male,22,Merit,B.Tech,CSE,1,False,0.7277310609423419,2021
10142,Male,25,Merit,B.Tech,AI,2,False,1.0,2020
10143,Female,25,Merit,B.Tech,DS,4,False,0.6689750110184356,2019
10144,Male,19,Management,M.Tech,CSE,2,False,0.8687057274526663,2019
10145,Female,23,Management,B.Tech,CSE,3,True,0.29528799612704304,2022
10146,Female,23,Management,B.Tech,IT,5,False,0.430596415779657,2020
10147,Female,22,Merit,B.Tech,IT,4,False,0.5081977427872917,2019
10148,Male,25,Management,B.Tech,IT,4,True,0.6550658395472213,2022
10149,Female,19,Merit,MCA,AI,4,False,0.2546353234260604,2019
10150,Male,19,Management,B.Tech,DS,1,False,0.346444145966067,2019
10151,Female,24,Merit,B.Tech,DS,3,True,0.4351681242568004,2019
10152,Male,26,Merit,M.Tech,IT,2,True,0.743710165764905,2019
10153,Male,20,Management,B.Tech,AI,3,False,0.30983291809061275,2021
10154,Male,24,Management,B.Tech,DS,2,True,0.6715455759553306,2022
10155,Female,20,Management,B.Tech,AI,1,True,0.4739132406649156,2022
10156,Male,23,Merit,B.Tech,IT,5,False,0.8765715694419972,2022
10157,Male,20,Management,B.Tech,AI,1,False,0.7942181275176062,2020
10158,Male,18,Management,M.Tech,CSE,3,False,0.28404968195539226,2021
10159,Female,23,Management,B.Tech,IT,1,False,0.6246351988369004,2022
10160,Female,20,Merit,M.Tech,AI,3,True,0.30934334199986946,2019
10161,Female,18,Management,B.Tech,DS,3,True,0.7439203628515383,2020
10162,Female,22,Merit,M.Tech,CSE,3,False,0.8481102322566971,2020
10163,Male,25,Merit,MCA,AI,1,False,0.5985538123483821,2019
10164,Male,25,Merit,B.Tech,DS,5,False,0.8255289858216297,2020
10165,Female,25,Management,B.Tech,CSE,2,False,0.48390576511319805,2019
10166,Male,20,Merit,B.Tech,CSE,5,True,0.34595002746081693,2019
10167,Male,25,Merit,B.Tech,CSE,2,False,0.4078557324991271,2020
10168,Male,21,Management,B.Tech,CSE,1,False,0.6920677220693892,2020
10169,Male,25,Merit,B.Tech,AI,3,False,0.6908319717598624,2019
10170,Male,20,Merit,B.Tech,IT,2,True,0.641606510413384,2020
10171,Male,20,Management,B.Tech,IT,2,False,0.7879549921550906,2019
10172,Male,18,Merit,B.Tech,AI,1,False,0.41618975688500925,2021
10173,Male,25,Merit,B.Tech,IT,4,True,0.5657790620213968,2021
10174,Male,25,Merit,B.Tech,DS,2,False,0.6453611973883736,2020
10175,Male,26,Merit,B.Tech,DS,1,False,0.4966166976315547,2020
10176,Male,23,Merit,B.Tech,AI,5,False,0.4689242258165738,2020
10177,Female,19,Management,B.Tech,AI,4,False,0.8033645233060464,2019
10178,Male,18,Management,M.Tech,IT,5,False,0.594771573200624,2021
10179,Female,25,Merit,B.Tech,CSE,3,False,0.5790458371839388,2022
10180,Female,21,Merit,B.Tech,CSE,3,False,0.2927920149250051,2020
10181,Female,24,Merit,M.Tech,IT,2,False,0.5335961715705632,2019
10182,Male,21,Merit,MCA,CSE,5,True,0.3716942019801601,2021
10183,Male,18,Management,B.Tech,IT,4,False,0.7837533013680099,2021
10184,Male,25,Merit,B.Tech,IT,5,True,0.7994255479161863,2019
10185,Female,26,Management,MCA,CSE,1,False,0.8955584391127717,2022
10186,Male,26,Management,B.Tech,DS,5,False,0.7715589334365914,2021
10187,Female,26,Management,B.Tech,DS,2,False,0.9311367667446951,2022
10188,Female,21,Merit,B.Tech,DS,5,False,0.4645852895426076,2022
10189,Male,26,Merit,B.Tech,AI,1,False,0.363835527326127,2020
10190,Male,21,Merit,B.Tech,CSE,4,True,0.8449850323086926,2019
10191,Female,19,Management,B.Tech,AI,3,True,0.7128835904766018,2019
10192,Male,20,Merit,B.Tech,IT,1,False,0.35554328078077535,2021
10193,Male,19,Merit,M.Tech,CSE,1,True,0.9299828289422308,2019
10194,Female,18,Management,M.Tech,AI,3,False,0.972063576230282,2022
10195,Male,23,Merit,MCA,CSE,5,False,0.8098646946665312,2019
10196,Female,21,Merit,B.Tech,AI,2,False,0.6948728606860629,2020
10197,Female,24,Merit,B.Tech,IT,4,False,0.2253320867262109,2020
10198,Female,24,Merit,B.Tech,DS,5,False,0.8683166925355349,2022
10199,Male,18,Transfer,B.Tech,AI,3,True,0.8214155719866345,2019
10200,Male,26,Merit,B.Tech,AI,2,True,0.324292484062414,2021
10201,Male,25,Merit,B.Tech,AI,4,False,0.5089492491309923,2022
10202,Male,18,Management,B.Tech,IT,2,False,0.5945043930768491,2022
10203,Male,25,Merit,B.Tech,IT,3,False,0.25866690658932856,2019
10204,Male,22,Merit,MCA,AI,2,True,0.8162312713510189,2022
10205,Male,18,Merit,B.Tech,AI,4,False,1.0,2020
10206,Male,21,Management,B.Tech,DS,5,False,0.3611295479171168,2019
10207,Female,24,Management,M.Tech,DS,3,False,0.7164482647897352,2021
10208,Male,22,Merit,B.Tech,DS,2,False,0.7384309182355233,2022
10209,Male,20,Merit,MCA,CSE,3,True,0.47271829665230103,2019
10210,Female,21,Management,M.Tech,AI,4,False,0.532280344462566,2020
10211,Other,19,Merit,B.Tech,CSE,4,False,0.4323532028349797,2020
10212,Male,25,Merit,MCA,IT,5,False,0.9099708946254341,2022
10213,Male,19,Management,M.Tech,CSE,4,True,0.6799302200463422,2022
10214,Female,23,Management,B.Tech,IT,5,True,0.5638440119059706,2022
10215,Female,24,Management,M.Tech,CSE,1,False,0.2570220792516663,2022
10216,Female,24,Management,B.Tech,DS,5,False,0.7316010214676153,2022
10217,Female,18,Management,M.Tech,AI,2,True,0.7285011239050078,2022
10218,Male,25,Management,B.Tech,DS,1,False,0.4680096879653579,2020
10219,Male,26,Merit,B.Tech,IT,4,True,0.9069176834734591,2021
10220,Male,24,Merit,B.Tech,CSE,2,True,0.5002312084330055,2020
10221,Female,25,Management,B.Tech,AI,2,True,0.8629481283193725,2020
10222,Female,21,Merit,M.Tech,CSE,2,False,0.7212916022314034,2022
10223,Female,25,Management,M.Tech,CSE,4,False,0.4078996596888492,2021
10224,Male,20,Management,B.Tech,DS,4,True,0.6856538733285835,2022
10225,Male,18,Merit,MCA,DS,2,False,0.8761772515864081,2021
10226,Male,25,Merit,M.Tech,DS,1,False,0.6019467636191222,2020
10227,Female,23,Merit,MCA,IT,2,False,0.6043779952524599,2021
10228,Female,26,Merit,B.Tech,DS,4,True,0.43556972769370583,2020
10229,Male,20,Management,B.Tech,AI,4,True,0.44966212578817355,2021
10230,Male,25,Merit,B.Tech,CSE,5,False,0.47934295231144775,2022
10231,Male,26,Management,B.Tech,IT,3,False,0.733391611689368,2021
10232,Male,26,Merit,MCA,AI,1,False,0.698454785083229,2022
10233,Female,24,Management,B.Tech,IT,5,True,0.6321324723462328,2021
10234,Male,20,Merit,B.Tech,AI,3,True,0.2801043949412927,2021
10235,Female,20,Merit,B.Tech,IT,4,False,0.5197355275653242,2021
10236,Female,19,Merit,M.Tech,CSE,3,True,1.0,2021
10237,Female,18,Merit,B.Tech,IT,4,False,0.3971004393348583,2021
10238,Male,19,Management,B.Tech,CSE,2,False,0.5876790288352323,2021
10239,Female,22,Management,B.Tech,IT,1,False,0.7099374163068857,2021
10240,Male,18,Merit,B.Tech,IT,4,False,0.17173122641126543,2021
10241,Male,21,Merit,B.Tech,AI,4,False,0.5352446189354113,2019
10242,Male,18,Management,M.Tech,CSE,4,False,0.6995133966516875,2019
10243,Male,25,Management,B.Tech,AI,3,False,0.7449281571486567,2022
10244,Male,22,Merit,MCA,IT,4,True,0.5230982436420716,2019
10245,Male,21,Merit,B.Tech,IT,2,True,0.6284674039462959,2020
10246,Female,20,Merit,B.Tech,CSE,5,False,0.5805990369445015,2021
10247,Male,26,Merit,M.Tech,CSE,5,False,0.32918559943169445,2021
10248,Female,23,Merit,B.Tech,DS,5,False,0.27661614431456427,2022
10249,Other,18,Merit,B.Tech,CSE,4,True,0.7783939849173346,2021
10250,Male,25,Merit,B.Tech,AI,2,False,0.16812147967675073,2021
10251,Female,19,Merit,M.Tech,CSE,3,False,0.3530061210954685,2021
10252,Male,26,Merit,B.Tech,IT,1,False,0.2635861517076624,2020
10253,Male,24,Merit,M.Tech,CSE,3,False,0.3749417257774026,2021
10254,Male,20,Merit,B.Tech,DS,4,True,0.44553079245137905,2021
10255,Female,21,Merit,B.Tech,IT,2,False,1.0,2022
10256,Male,20,Merit,MCA,CSE,1,False,0.5434046797178005,2021
10257,Female,23,Merit,M.Tech,IT,4,True,0.37308378694535027,2020
10258,Male,26,Management,M.Tech,IT,2,False,0.6015674179122358,2021
10259,Female,26,Merit,M.Tech,CSE,3,True,0.7186314670790116,2019
10260,Male,18,Management,B.Tech,DS,2,False,0.42889182014089733,2020
10261,Female,23,Merit,M.Tech,DS,2,False,0.9910264764315739,2019
10262,Female,18,Merit,B.Tech,DS,3,True,0.2497115513535889,2022
10263,Female,21,Management,B.Tech,DS,5,True,1.0,2019
10264,Female,24,Merit,B.Tech,CSE,1,False,0.4850408046652771,2021
10265,Female,21,Merit,M.Tech,IT,3,False,0.6588193606685581,2020
10266,Male,26,Merit,M.Tech,IT,1,False,0.5403023485187755,2019
10267,Male,22,Merit,B.Tech,DS,4,True,0.4539334733282874,2021
10268,Male,26,Merit,B.Tech,AI,4,True,0.6539829049204661,2019
10269,Male,18,Management,B.Tech,DS,5,False,0.7746711111326302,2021
10270,Male,21,Merit,B.Tech,IT,5,True,0.5954021162730958,2020
10271,Male,24,Transfer,B.Tech,IT,3,False,0.9893705051743318,2021
10272,Male,19,Merit,B.Tech,IT,3,True,0.8666330011225418,2021
10273,Other,26,Merit,B.Tech,AI,1,False,1.0,2019
10274,Male,20,Management,M.Tech,CSE,3,True,0.4135771887767279,2020
10275,Female,21,Merit,B.Tech,CSE,5,False,0.7915387662532251,2019
10276,Male,21,Transfer,M.Tech,IT,5,True,0.22208164511612483,2021
10277,Female,25,Merit,B.Tech,DS,5,False,0.33213483903023144,2019
10278,Female,19,Merit,B.Tech,CSE,1,False,0.971877200676128,2021
10279,Male,22,Merit,B.Tech,IT,3,True,0.7811057172967899,2022
10280,Male,19,Merit,B.Tech,AI,3,True,0.39584371852013434,2022
10281,Male,23,Merit,MCA,IT,1,False,0.2682677554318922,2020
10282,Male,26,Merit,B.Tech,IT,1,True,0.17209196219425316,2021
10283,Female,26,Merit,B.Tech,DS,2,False,0.928447324784472,2021
10284,Female,18,Merit,B.Tech,AI,1,True,0.5630864207626313,2020
10285,Male,21,Merit,B.Tech,AI,3,False,0.5288249323214139,2019
10286,Male,21,Management,B.Tech,DS,3,False,0.5771326159451019,2022
10287,Male,18,Merit,B.Tech,DS,5,False,0.49926179865808895,2021
10288,Male,19,Management,B.Tech,IT,5,True,0.7762934570944794,2021
10289,Female,23,Merit,MCA,AI,2,False,0.6630217901521562,2020
10290,Male,20,Merit,B.Tech,IT,1,False,0.3948875996169704,2019
10291,Male,26,Merit,MCA,IT,4,False,0.6985000378531728,2020
10292,Male,20,Management,B.Tech,DS,2,False,0.6305614300664096,2021
10293,Male,20,Management,B.Tech,IT,1,False,0.8568545920237002,2019
10294,Female,26,Merit,B.Tech,IT,3,False,0.5145021357659691,2020
10295,Male,20,Merit,M.Tech,DS,2,True,0.8309803876701578,2021
10296,Other,23,Merit,B.Tech,CSE,2,False,0.7746361821787006,2020
10297,Female,23,Management,B.Tech,CSE,1,False,0.8446384244652566,2022
10298,Male,18,Merit,B.Tech,DS,3,False,0.407203919160094,2020
10299,Male,24,Management,B.Tech,AI,1,True,0.5005035579502104,2021
10300,Female,26,Management,B.Tech,DS,3,False,0.4154137827472416,2020
10301,Female,26,Management,M.Tech,IT,3,False,0.4569001615491227,2020
10302,Female,26,Merit,B.Tech,CSE,5,False,0.22723506157024587,2020
10303,Male,19,Management,M.Tech,DS,4,False,0.743023317953963,2022
10304,Other,18,Merit,B.Tech,CSE,5,False,0.6310494473687315,2021
10305,Male,23,Merit,B.Tech,IT,2,False,0.9060452844579807,2021
10306,Female,23,Merit,B.Tech,CSE,2,True,0.4472735451052834,2021
10307,Female,21,Management,M.Tech,AI,1,True,0.6530759642272069,2021
10308,Male,25,Merit,B.Tech,DS,1,False,0.6979500448222643,2019
10309,Female,22,Management,B.Tech,CSE,1,False,0.8011822371127492,2022
10310,Male,24,Management,B.Tech,IT,5,False,1.0,2020
10311,Other,26,Management,B.Tech,DS,3,True,0.47585920395131753,2021
10312,Male,18,Merit,B.Tech,IT,4,False,0.5917783808535632,2020
10313,Female,26,Management,B.Tech,AI,2,False,0.660452387592122,2020
10314,Male,21,Merit,B.Tech,AI,2,False,1.0,2019
10315,Female,24,Management,B.Tech,AI,1,False,0.6969789886716253,2021
10316,Male,21,Merit,B.Tech,AI,5,True,0.7453147461938764,2019
10317,Male,21,Management,B.Tech,DS,1,True,0.7810584605285414,2019
10318,Male,21,Merit,M.Tech,IT,5,False,0.8402320461742864,2020
10319,Female,23,Management,B.Tech,IT,3,False,0.20473809555977887,2019
10320,Male,22,Merit,B.Tech,IT,1,True,0.48994981952556615,2021
10321,Female,19,Management,MCA,CSE,3,False,0.4644194621051153,2020
10322,Male,26,Merit,B.Tech,DS,2,True,0.38820788493736647,2021
10323,Female,23,Management,M.Tech,DS,2,False,0.8767453983696623,2021
10324,Male,23,Merit,B.Tech,CSE,2,False,0.40677419824947925,2019
10325,Male,26,Management,B.Tech,AI,3,False,0.7102103144222981,2021
10326,Male,18,Merit,MCA,IT,1,True,0.6558076631770181,2020
10327,Male,24,Merit,B.Tech,DS,5,False,0.3647998007236555,2019
10328,Male,20,Management,M.Tech,AI,5,True,0.5790592987359499,2020
10329,Male,21,Management,B.Tech,CSE,1,True,0.419832261896398,2019
10330,Female,18,Management,B.Tech,IT,4,True,0.6309462825224393,2021
10331,Female,20,Management,MCA,IT,5,False,0.776940915911241,2022
10332,Female,24,Merit,B.Tech,CSE,5,False,0.44327100486559745,2019
10333,Male,23,Merit,B.Tech,CSE,1,False,0.8613486469034,2022
10334,Female,18,Merit,B.Tech,AI,1,False,0.8414965802812475,2019
10335,Male,26,Merit,B.Tech,AI,1,False,0.5139096967665835,2022
10336,Female,21,Merit,B.Tech,CSE,4,False,0.44875915221379215,2022
10337,Male,24,Management,MCA,AI,3,False,0.7980993875515907,2021
10338,Male,21,Merit,M.Tech,AI,2,True,0.8480472479888096,2019
10339,Male,24,Merit,B.Tech,CSE,3,False,0.6787349012468981,2019
10340,Female,22,Merit,M.Tech,AI,3,False,0.50513879955298,2020
10341,Male,18,Merit,MCA,DS,1,False,0.6374513517533497,2020
10342,Female,21,Merit,B.Tech,CSE,1,False,0.8996861732663556,2020
10343,Male,20,Merit,B.Tech,IT,1,False,0.455450289307337,2020
10344,Female,23,Transfer,B.Tech,CSE,2,False,0.65684542881884,2020
10345,Female,23,Merit,B.Tech,CSE,3,False,0.8107106350141535,2022
10346,Male,18,Management,MCA,AI,2,False,0.7646355334713144,2020
10347,Male,19,Merit,B.Tech,CSE,5,False,0.34864049651287365,2021
10348,Female,19,Merit,B.Tech,AI,3,False,0.4681978795283369,2022
10349,Male,21,Merit,B.Tech,AI,2,True,0.5373513891222264,2021
10350,Male,26,Management,B.Tech,DS,2,True,0.8556923828777502,2022
10351,Female,19,Transfer,B.Tech,AI,4,True,0.41818310832261474,2021
10352,Female,25,Merit,M.Tech,IT,2,False,0.6753176495162732,2022
10353,Male,18,Merit,B.Tech,IT,2,False,0.8990042113720649,2021
10354,Female,25,Merit,B.Tech,DS,4,False,0.5941515141237951,2019
10355,Male,20,Merit,M.Tech,DS,2,True,0.5984294592677939,2021
10356,Male,22,Management,MCA,DS,3,False,0.44416806004725806,2021
10357,Female,18,Merit,B.Tech,DS,1,False,0.7548167310900264,2019
10358,Male,18,Merit,B.Tech,DS,3,False,0.8685188340673438,2022
10359,Male,23,Management,B.Tech,IT,1,False,0.7629559423069194,2022
10360,Female,20,Merit,B.Tech,AI,4,True,0.496779293920924,2021
10361,Female,25,Management,B.Tech,AI,2,False,0.27494151693794455,2019
10362,Female,21,Management,M.Tech,DS,4,False,0.5641950270848869,2020
10363,Female,23,Merit,B.Tech,AI,4,False,0.40235626500263066,2021
10364,Female,26,Merit,B.Tech,AI,4,False,0.8396040787343991,2020
10365,Male,25,Merit,B.Tech,DS,3,False,0.5813697080884273,2019
10366,Male,21,Transfer,B.Tech,CSE,4,True,0.7042988755439424,2021
10367,Female,25,Management,MCA,IT,2,False,0.6696150230041484,2019
10368,Male,24,Merit,M.Tech,AI,5,True,0.8840921058408895,2020
10369,Female,22,Management,B.Tech,AI,4,False,0.39714161263829983,2022
10370,Female,24,Management,B.Tech,IT,1,False,0.3115638738396303,2019
10371,Male,24,Merit,M.Tech,IT,2,True,0.522200843114547,2022
10372,Female,19,Merit,B.Tech,CSE,2,False,0.9861085997239503,2020
10373,Male,24,Management,M.Tech,AI,5,True,0.763496760430551,2019
10374,Male,20,Merit,B.Tech,AI,2,True,0.9955570728412443,2019
10375,Other,25,Management,B.Tech,CSE,2,False,0.8190571094248504,2021
10376,Male,25,Management,B.Tech,IT,4,False,0.22443225674474454,2021
10377,Male,26,Merit,B.Tech,DS,5,False,0.7157326719881737,2021
10378,Male,21,Management,B.Tech,DS,4,False,0.9523759245162936,2020
10379,Female,20,Merit,B.Tech,AI,5,False,0.45088708698247504,2022
10380,Female,26,Management,B.Tech,IT,5,False,0.5032663805653806,2020
10381,Female,26,Merit,M.Tech,AI,4,False,0.6630201764013104,2022
10382,Female,19,Management,B.Tech,IT,2,False,0.637050887599754,2021
10383,Male,23,Management,B.Tech,IT,3,False,0.3117193388315926,2022
10384,Female,20,Merit,B.Tech,DS,4,False,0.4039169994010833,2021
10385,Female,22,Merit,M.Tech,DS,5,False,0.5632469415632675,2019
10386,Male,19,Merit,B.Tech,AI,4,True,0.6463603075742701,2021
10387,Male,21,Merit,B.Tech,CSE,2,False,0.7989358260871678,2021
10388,Other,20,Merit,B.Tech,CSE,3,False,0.8305269852299346,2021
10389,Female,19,Transfer,B.Tech,DS,2,False,0.8270471638574082,2022
10390,Female,23,Management,B.Tech,DS,5,True,0.8930586851596531,2020
10391,Female,20,Merit,B.Tech,AI,5,False,0.39869732090557863,2019
10392,Male,21,Management,MCA,CSE,5,False,0.7077804764802555,2022
10393,Female,23,Merit,B.Tech,IT,5,False,0.40582030895898746,2021
10394,Male,22,Management,B.Tech,CSE,3,False,0.6469017537129426,2019
10395,Male,21,Merit,B.Tech,IT,3,False,0.9748490093668772,2022
10396,Female,21,Merit,M.Tech,AI,5,False,0.6175996248034924,2022
10397,Male,19,Merit,M.Tech,IT,4,True,0.45433025521684856,2022
10398,Female,21,Transfer,MCA,IT,1,False,0.8452348032431533,2021
10399,Male,25,Merit,M.Tech,CSE,4,True,0.45594291402843135,2021
10400,Male,22,Merit,B.Tech,CSE,4,True,0.837187207431904,2022
10401,Male,25,Merit,B.Tech,CSE,5,True,0.6806708707710536,2022
10402,Male,23,Merit,B.Tech,CSE,3,True,0.7532681074522308,2020
10403,Male,22,Merit,M.Tech,IT,3,False,0.6868569319016059,2021
10404,Male,21,Management,B.Tech,CSE,4,True,0.5678385076724309,2022
10405,Other,26,Merit,B.Tech,IT,4,False,0.6702454767214723,2021
10406,Male,22,Merit,MCA,DS,4,False,0.7639215763478214,2020
10407,Male,23,Merit,MCA,AI,5,True,0.4130517154856953,2019
10408,Female,24,Merit,B.Tech,DS,2,True,0.8157796203815761,2019
10409,Female,18,Merit,B.Tech,DS,1,False,0.7267884624532993,2021
10410,Male,26,Merit,M.Tech,IT,5,True,0.7810167695622197,2020
10411,Female,25,Merit,B.Tech,CSE,1,True,0.8222614361587749,2020
10412,Female,22,Merit,M.Tech,AI,2,False,0.726601466533481,2022
10413,Male,20,Merit,B.Tech,DS,2,False,0.47628732871365065,2022
10414,Male,22,Merit,M.Tech,CSE,5,False,0.9421139903939594,2020
