student_id,course_id,final_grade,learning_gain_index,dropout_risk,course_satisfaction
12289,65,F,0.299,True,1
10740,165,F,0.241,True,1
16719,151,F,0.346,True,1
19829,75,F,0.299,True,1
6591,11,F,0.315,True,1
1618,12,F,0.415,True,1
10355,53,F,0.296,True,1
1065,108,F,0.277,True,1
6183,174,F,0.334,True,1
11424,68,F,0.242,True,1
1563,4,F,0.301,True,1
15822,12,F,0.34,True,1
18101,14,F,0.29,True,1
11289,81,F,0.227,True,1
3221,29,F,0.254,True,1
4776,154,F,0.356,True,1
8551,168,F,0.304,True,1
16325,150,F,0.216,True,1
6105,43,F,0.182,True,1
4988,101,F,0.215,True,1
5537,88,F,0.205,True,1
1589,120,F,0.287,True,1
15136,69,F,0.191,True,1
13211,110,F,0.184,True,1
6565,69,F,0.158,True,1
5532,5,F,0.152,True,1
13743,81,F,0.368,True,1
19486,19,F,0.212,True,1
18753,25,F,0.234,True,1
15686,11,F,0.238,True,1
16443,55,F,0.222,True,1
17659,139,F,0.175,True,1
19298,162,F,0.262,True,1
11084,24,F,0.264,True,1
4769,65,F,0.344,True,1
1406,164,F,0.294,True,1
10005,99,F,0.396,True,1
5475,95,F,0.185,True,1
592,17,F,0.279,True,1
14441,149,F,0.322,True,1
18403,172,F,0.262,True,1
5314,25,F,0.297,True,1
17750,50,F,0.405,True,1
518,109,F,0.345,True,1
3808,34,F,0.298,True,1
13592,80,F,0.245,True,1
491,158,F,0.278,True,1
17486,92,F,0.366,True,1
7017,74,F,0.304,True,1
17213,59,F,0.215,True,1
18684,50,F,0.152,True,1
5710,86,F,0.226,True,1
15500,4,F,0.156,True,1
13725,42,F,0.279,True,1
13973,178,F,0.244,True,1
4558,140,F,0.266,True,1
2181,47,F,0.194,True,1
2116,10,F,0.249,True,1
16760,108,F,0.301,True,1
18867,160,F,0.259,True,1
7087,115,F,0.283,True,1
9217,13,F,0.211,True,1
9256,120,F,0.306,True,1
5938,9,F,0.389,True,1
13485,49,F,0.3,True,1
181,16,F,0.299,True,1
4455,71,F,0.282,True,1
18077,84,F,0.367,True,1
7034,121,F,0.252,True,1
16362,45,F,0.128,True,1
2658,53,F,0.387,True,1
10025,89,F,0.347,True,1
7484,136,F,0.267,True,1
9825,40,F,0.228,True,1
6448,152,F,0.286,True,1
17720,77,F,0.264,True,1
9757,60,F,0.358,True,1
10321,159,F,0.33,True,1
3780,92,F,0.295,True,1
15425,41,F,0.224,True,1
18368,135,F,0.209,True,1
11051,9,F,0.312,True,1
13004,42,F,0.222,True,1
568,146,F,0.248,True,1
17463,9,F,0.272,True,1
10324,115,F,0.246,True,1
658,17,F,0.26,True,1
16752,92,F,0.305,True,1
13244,63,F,0.362,True,1
7266,53,F,0.289,True,1
4373,96,F,0.304,True,1
797,80,F,0.334,True,1
397,130,F,0.315,True,1
16355,6,F,0.307,True,1
13881,83,F,0.315,True,1
8813,62,F,0.292,True,1
4394,44,F,0.32,True,1
14525,50,F,0.132,True,1
3660,120,F,0.236,True,1
3855,151,F,0.219,True,1
2788,31,F,0.185,True,1
11394,35,F,0.331,True,1
4893,107,F,0.288,True,1
2286,128,F,0.134,True,1
17676,167,F,0.246,True,1
10192,26,F,0.333,True,1
18799,32,F,0.293,True,1
17039,156,F,0.362,True,1
5888,34,F,0.201,True,1
3787,4,F,0.273,True,1
15967,157,F,0.331,True,1
1406,143,F,0.3,True,1
13719,7,F,0.299,True,1
18171,144,F,0.472,True,1
18612,128,F,0.238,True,1
13413,160,F,0.34,True,1
9721,162,F,0.194,True,1
14574,61,F,0.291,True,1
4611,61,F,0.329,True,1
16424,32,F,0.329,True,1
5719,73,F,0.303,True,1
618,177,F,0.351,True,1
17315,97,F,0.332,True,1
1085,113,F,0.225,True,1
13702,51,F,0.317,True,1
3400,33,F,0.244,True,1
3442,61,F,0.219,True,1
14951,37,F,0.245,True,1
18885,83,F,0.198,True,1
13860,137,F,0.268,True,1
6628,145,F,0.262,True,1
11754,67,F,0.347,True,1
8853,94,F,0.304,True,1
2202,31,F,0.24,True,1
9364,52,F,0.179,True,1
4769,55,F,0.447,True,1
8257,89,F,0.307,True,1
8888,118,F,0.167,True,1
7360,1,F,0.256,True,1
14067,69,F,0.288,True,1
14614,168,F,0.264,True,1
14996,66,F,0.259,True,1
3780,23,F,0.333,True,1
10345,20,F,0.346,True,1
15368,133,F,0.293,True,1
4495,123,F,0.152,True,1
10620,128,F,0.272,True,1
19737,80,F,0.217,True,1
13116,29,F,0.302,True,1
19100,104,F,0.281,True,1
7350,36,F,0.192,True,1
5961,19,F,0.176,True,1
13210,169,F,0.318,True,1
3103,106,F,0.381,True,1
15698,14,F,0.327,True,1
12866,22,F,0.274,True,1
5330,115,F,0.226,True,1
13397,170,F,0.301,True,1
10026,37,F,0.381,True,1
12753,138,F,0.264,True,1
14782,64,F,0.191,True,1
2195,163,F,0.243,True,1
924,72,F,0.314,True,1
18116,97,F,0.15,True,1
12850,64,F,0.274,True,1
8629,114,F,0.395,True,1
12576,39,F,0.325,True,1
11615,27,F,0.32,True,1
2849,153,F,0.25,True,1
295,102,F,0.305,True,1
17489,44,F,0.278,True,1
15038,113,F,0.249,True,1
3611,35,F,0.244,True,1
5999,125,F,0.269,True,1
2766,105,F,0.292,True,1
12716,179,F,0.305,True,1
15787,45,F,0.259,True,1
14603,120,F,0.378,True,1
18675,6,F,0.353,True,1
16203,6,F,0.367,True,1
1858,157,F,0.238,True,1
13203,27,F,0.255,True,1
9817,170,F,0.233,True,1
8414,72,F,0.288,True,1
15460,44,F,0.295,True,1
5642,117,F,0.312,True,1
7319,140,F,0.258,True,1
12330,170,F,0.306,True,1
11848,30,F,0.342,True,1
18540,113,F,0.213,True,1
3896,71,F,0.353,True,1
17408,165,F,0.208,True,1
5856,110,F,0.238,True,1
2467,159,F,0.275,True,1
14658,52,F,0.256,True,1
12718,119,F,0.333,True,1
18242,82,F,0.272,True,1
338,60,F,0.2,True,1
4001,171,F,0.326,True,1
15914,135,F,0.25,True,1
12730,113,F,0.245,True,1
5076,87,F,0.32,True,1
332,40,F,0.199,True,1
16884,119,F,0.283,True,1
18319,105,F,0.321,True,1
10006,151,F,0.37,True,1
5044,58,F,0.183,True,1
18808,145,F,0.363,True,1
18827,32,F,0.276,True,1
9516,61,F,0.26,True,1
6307,111,F,0.316,True,1
16433,161,F,0.305,True,1
18945,95,F,0.364,True,1
1533,172,F,0.317,True,1
4227,119,F,0.318,True,1
9719,114,F,0.397,True,1
13825,108,F,0.291,True,1
16948,66,F,0.317,True,1
2908,140,F,0.222,True,1
12215,79,F,0.164,True,1
7778,143,F,0.25,True,1
4290,155,F,0.288,True,1
5414,148,F,0.262,True,1
4181,82,F,0.33,True,1
326,41,F,0.207,True,1
257,168,F,0.203,True,1
832,166,F,0.218,True,1
7321,27,F,0.31,True,1
6217,106,F,0.348,True,1
16960,4,F,0.22,True,1
1847,103,F,0.256,True,1
1600,40,F,0.337,True,1
6792,39,F,0.333,True,1
5304,161,F,0.293,True,1
337,59,F,0.311,True,1
1063,60,F,0.309,True,1
4570,4,F,0.243,True,1
6361,59,F,0.437,True,1
19318,30,F,0.25,True,1
18725,17,F,0.274,True,1
12167,137,F,0.314,True,1
4199,8,F,0.251,True,1
1740,148,F,0.262,True,1
17340,29,F,0.185,True,1
17412,26,F,0.32,True,1
3871,76,F,0.302,True,1
5273,34,F,0.255,True,1
2455,26,F,0.416,True,1
2332,111,F,0.246,True,1
14702,49,F,0.318,True,1
7831,59,F,0.296,True,1
17242,88,F,0.37,True,1
5810,17,F,0.273,True,1
18871,96,F,0.25,True,1
4465,48,F,0.261,True,1
19689,154,F,0.236,True,1
3895,117,F,0.224,True,1
5334,145,F,0.363,True,1
6182,2,F,0.236,True,1
3251,131,F,0.225,True,1
18716,147,F,0.286,True,1
9246,15,F,0.288,True,1
13823,50,F,0.148,True,1
5794,97,F,0.29,True,1
13086,84,F,0.322,True,1
10714,5,F,0.205,True,1
8529,167,F,0.236,True,1
14154,39,F,0.397,True,1
1088,44,F,0.413,True,1
19442,61,F,0.198,True,1
2270,127,F,0.304,True,1
11914,26,F,0.333,True,1
11803,72,F,0.249,True,1
4470,43,F,0.3,True,1
10457,109,F,0.247,True,1
12301,81,F,0.311,True,1
4070,165,F,0.255,True,1
17972,51,F,0.249,True,1
2599,66,F,0.276,True,1
14793,32,F,0.305,True,1
9128,143,F,0.206,True,1
17122,164,F,0.411,True,1
11596,51,F,0.39,True,1
15933,47,F,0.235,True,1
17332,150,F,0.322,True,1
2811,150,F,0.275,True,1
15809,126,F,0.301,True,1
4503,34,F,0.182,True,1
1603,122,F,0.255,True,1
7064,134,F,0.364,True,1
12043,24,F,0.327,True,1
5063,49,F,0.303,True,1
8689,95,F,0.245,True,1
7753,115,F,0.344,True,1
14755,22,F,0.228,True,1
14640,168,F,0.256,True,1
3059,12,F,0.272,True,1
16069,129,F,0.22,True,1
16761,38,F,0.286,True,1
9244,72,F,0.272,True,1
5969,147,F,0.279,True,1
19655,64,F,0.254,True,1
13921,17,F,0.237,True,1
9431,91,F,0.311,True,1
17319,137,F,0.217,True,1
1964,175,F,0.264,True,1
9657,140,F,0.238,True,1
17342,152,F,0.305,True,1
10233,70,F,0.264,True,1
17276,160,F,0.283,True,1
12144,153,F,0.294,True,1
3500,72,F,0.387,True,1
4303,100,F,0.356,True,1
7472,141,F,0.268,True,1
4682,155,F,0.262,True,1
769,94,F,0.222,True,1
7333,57,F,0.263,True,1
11915,64,F,0.277,True,1
8141,167,F,0.262,True,1
3126,7,F,0.277,True,1
17230,152,F,0.301,True,1
107,88,F,0.309,True,1
2429,41,F,0.234,True,1
8887,118,F,0.243,True,1
18537,158,F,0.343,True,1
15070,51,F,0.331,True,1
16710,147,F,0.203,True,1
18816,167,F,0.228,True,1
7288,111,F,0.274,True,1
11020,69,F,0.231,True,1
4004,103,F,0.27,True,1
10754,106,F,0.243,True,1
2750,146,F,0.301,True,1
19948,104,F,0.216,True,1
7349,129,F,0.287,True,1
8296,155,F,0.322,True,1
12684,143,F,0.307,True,1
15921,35,F,0.306,True,1
16142,92,F,0.239,True,1
4641,18,F,0.233,True,1
8303,111,F,0.229,True,1
14451,164,F,0.295,True,1
6312,75,F,0.218,True,1
7073,160,F,0.231,True,1
8970,99,F,0.289,True,1
12759,138,F,0.375,True,1
4426,23,F,0.3,True,1
3812,106,F,0.389,True,1
8462,68,F,0.249,True,1
10891,151,F,0.353,True,1
12375,11,F,0.317,True,1
13494,74,F,0.262,True,1
15100,96,F,0.32,True,1
10490,14,F,0.295,True,1
535,154,F,0.317,True,1
15766,158,F,0.211,True,1
18096,86,F,0.244,True,1
9368,170,F,0.379,True,1
4908,102,F,0.245,True,1
9008,15,F,0.291,True,1
12925,22,F,0.299,True,1
4949,8,F,0.255,True,1
13688,78,F,0.286,True,1
5312,84,F,0.372,True,1
16198,17,F,0.186,True,1
12534,90,F,0.322,True,1
18550,141,F,0.329,True,1
12907,124,F,0.327,True,1
9808,80,F,0.238,True,1
17986,136,F,0.14,True,1
16207,179,F,0.243,True,1
8624,62,F,0.156,True,1
5755,149,F,0.264,True,1
12139,155,F,0.221,True,1
2739,110,F,0.266,True,1
1066,51,F,0.266,True,1
13230,5,F,0.232,True,1
11518,47,F,0.312,True,1
17083,44,F,0.174,True,1
14611,5,F,0.369,True,1
1799,151,F,0.348,True,2
6137,81,F,0.264,True,1
5573,140,F,0.302,True,1
1511,86,F,0.255,True,1
16604,68,F,0.229,True,1
14651,10,F,0.283,True,1
4138,17,F,0.317,True,1
16182,130,F,0.242,True,1
8883,167,F,0.276,True,1
5533,65,F,0.353,True,1
2208,115,F,0.184,True,1
5134,62,F,0.327,True,1
3765,23,F,0.285,True,1
7930,171,F,0.408,True,1
19062,63,F,0.336,True,1
11178,127,F,0.246,True,1
15163,155,F,0.196,True,1
7494,171,F,0.304,True,1
5645,172,F,0.245,True,1
2587,55,F,0.241,True,1
3382,98,F,0.15,True,1
10555,171,F,0.229,True,1
19604,3,F,0.241,True,1
2925,64,F,0.255,True,1
15111,142,F,0.253,True,1
7223,136,F,0.324,True,1
19834,163,F,0.218,True,1
831,112,F,0.297,True,1
14190,129,F,0.231,True,1
15418,94,F,0.268,True,1
12662,136,F,0.143,True,1
11976,148,F,0.208,True,1
5882,158,F,0.371,True,1
10301,68,F,0.3,True,1
16755,170,F,0.205,True,1
1090,146,F,0.229,True,1
16852,52,F,0.319,True,1
13980,112,F,0.298,True,1
13195,108,F,0.25,True,1
10552,148,F,0.242,True,1
17182,29,F,0.253,True,1
17208,41,F,0.237,True,1
809,123,F,0.24,True,1
17952,82,F,0.28,True,1
6668,115,F,0.239,True,1
17180,77,F,0.3,True,1
7263,92,F,0.184,True,1
15120,128,F,0.243,True,1
8166,161,F,0.244,True,1
9238,58,F,0.24,True,1
3631,161,F,0.301,True,1
2542,122,F,0.267,True,1
2082,165,F,0.342,True,1
6014,173,F,0.295,True,1
309,96,F,0.298,True,1
5342,126,F,0.233,True,1
5557,85,F,0.266,True,1
16385,173,F,0.246,True,1
14628,60,F,0.308,True,1
5697,104,F,0.252,True,1
8788,13,F,0.282,True,1
18513,160,F,0.226,True,1
7151,52,F,0.231,True,1
19374,6,F,0.308,True,1
1225,95,F,0.251,True,1
13140,35,F,0.358,True,1
514,19,F,0.285,True,1
5853,100,F,0.342,True,1
17682,66,F,0.202,True,1
6215,163,F,0.232,True,1
3243,49,F,0.363,True,1
6847,74,F,0.295,True,1
19066,63,F,0.391,True,1
5451,72,F,0.161,True,1
4071,126,F,0.186,True,1
14341,124,F,0.235,True,1
18131,150,F,0.188,True,1
10693,58,F,0.265,True,1
17571,69,F,0.3,True,1
5129,50,F,0.112,True,1
19580,45,F,0.241,True,1
13826,60,F,0.332,True,1
19146,142,F,0.347,True,1
5769,7,F,0.223,True,1
10564,137,F,0.326,True,1
5091,5,F,0.199,True,1
7736,40,F,0.299,True,1
18522,126,F,0.349,True,1
15962,96,F,0.46,True,2
16754,11,F,0.261,True,1
11540,41,F,0.252,True,1
6972,97,F,0.247,True,1
5006,98,F,0.235,True,1
13597,146,F,0.307,True,1
13824,54,F,0.272,True,1
15790,159,F,0.14,True,1
1513,133,F,0.226,True,1
18160,152,F,0.22,True,1
4856,8,F,0.227,True,1
3626,33,F,0.26,True,1
13190,132,F,0.194,True,1
9689,66,F,0.335,True,1
7673,19,F,0.207,True,1
15774,82,F,0.269,True,1
18871,45,F,0.331,True,1
7066,45,F,0.319,True,1
13077,150,F,0.3,True,1
10021,115,F,0.242,True,1
5388,76,F,0.261,True,1
14319,96,F,0.347,True,1
16966,152,F,0.285,True,1
7088,81,F,0.288,True,1
10746,87,F,0.352,True,1
16421,161,F,0.179,True,1
15519,34,F,0.316,True,1
5621,70,F,0.244,True,1
8498,76,F,0.246,True,1
8099,36,F,0.277,True,1
10689,133,F,0.229,True,1
2136,154,F,0.273,True,1
14510,134,F,0.256,True,1
745,37,F,0.392,True,1
15208,156,F,0.284,True,1
3393,40,F,0.302,True,1
16393,77,F,0.133,True,1
1790,169,F,0.191,True,1
12803,128,F,0.211,True,1
14064,154,F,0.452,True,2
14908,148,F,0.352,True,1
18339,68,F,0.207,True,1
7895,149,F,0.207,True,1
9806,116,F,0.245,True,1
10666,69,F,0.247,True,1
8013,6,F,0.36,True,1
10281,119,F,0.279,True,1
4289,60,F,0.229,True,1
6353,157,F,0.265,True,1
6740,143,F,0.239,True,1
11209,74,F,0.255,True,1
17170,49,F,0.263,True,1
584,25,F,0.275,True,1
16183,40,F,0.266,True,1
9978,19,F,0.276,True,1
12098,140,F,0.276,True,1
1166,78,F,0.347,True,1
10957,29,F,0.249,True,1
1115,81,F,0.315,True,1
2057,52,F,0.363,True,1
18002,163,F,0.286,True,1
9117,30,F,0.235,True,1
8444,66,F,0.152,True,1
3043,74,F,0.301,True,1
2533,99,F,0.231,True,1
1205,62,F,0.273,True,1
11651,138,F,0.333,True,1
16098,2,F,0.277,True,1
4825,47,F,0.275,True,1
17809,14,F,0.313,True,1
7034,104,F,0.261,True,1
9233,3,F,0.234,True,1
9099,145,F,0.269,True,1
3155,38,F,0.242,True,1
3458,29,F,0.232,True,1
16946,102,F,0.283,True,1
13920,38,F,0.288,True,1
6815,111,F,0.313,True,1
15770,153,F,0.236,True,1
2008,87,F,0.336,True,1
17153,117,F,0.299,True,1
18749,179,F,0.341,True,1
18426,154,F,0.337,True,1
5188,154,F,0.262,True,1
1093,51,F,0.382,True,1
12015,85,F,0.332,True,1
8993,180,F,0.227,True,1
2279,49,F,0.225,True,1
16381,10,F,0.252,True,1
9514,161,F,0.316,True,1
1027,152,F,0.265,True,1
6957,6,F,0.284,True,1
11435,64,F,0.278,True,1
13808,106,F,0.262,True,1
11610,90,F,0.358,True,1
14927,120,F,0.273,True,1
7483,147,F,0.186,True,1
12650,7,F,0.222,True,1
14738,36,F,0.271,True,1
19338,165,F,0.302,True,1
15788,35,F,0.225,True,1
9113,87,F,0.298,True,1
8175,141,F,0.242,True,1
17663,69,F,0.156,True,1
12217,131,F,0.278,True,1
10156,114,F,0.408,True,1
12108,98,F,0.264,True,1
4790,128,F,0.189,True,1
13083,113,F,0.269,True,1
14834,149,F,0.311,True,1
16686,154,F,0.323,True,1
9186,106,F,0.263,True,1
7207,68,F,0.363,True,1
2809,168,F,0.191,True,1
16181,125,F,0.255,True,1
18193,86,F,0.252,True,1
4867,110,F,0.226,True,1
3517,10,F,0.359,True,1
15208,119,F,0.235,True,1
16755,61,F,0.331,True,1
13421,55,F,0.3,True,1
2981,20,F,0.358,True,1
6524,83,F,0.275,True,1
9964,73,F,0.247,True,1
13684,41,F,0.307,True,1
9132,128,F,0.219,True,1
11680,78,F,0.288,True,1
2137,52,F,0.255,True,1
8511,164,F,0.282,True,1
1,140,F,0.169,True,1
4561,116,F,0.173,True,1
1475,116,F,0.262,True,1
9765,33,F,0.211,True,1
6360,163,F,0.367,True,1
5226,82,F,0.393,True,1
2328,17,F,0.344,True,1
19933,48,F,0.249,True,1
8150,117,F,0.215,True,1
15468,178,F,0.307,True,1
11377,85,F,0.177,True,1
15717,151,F,0.196,True,1
18351,1,F,0.232,True,1
14540,67,F,0.402,True,1
10118,172,F,0.265,True,1
3205,178,F,0.16,True,1
17695,72,F,0.247,True,1
16167,45,F,0.326,True,1
9435,175,F,0.359,True,1
17664,34,F,0.27,True,1
13736,39,F,0.347,True,1
9593,54,F,0.316,True,1
12240,132,F,0.24,True,1
6205,155,F,0.317,True,1
6133,20,F,0.352,True,1
7298,161,F,0.269,True,1
16546,113,F,0.313,True,1
9402,34,F,0.24,True,1
3343,71,F,0.261,True,1
515,81,F,0.3,True,1
11432,43,F,0.307,True,1
8161,77,F,0.288,True,1
7286,14,F,0.302,True,1
8643,7,F,0.283,True,1
10516,47,F,0.261,True,1
8821,118,F,0.326,True,1
16877,67,F,0.378,True,1
19282,123,F,0.284,True,1
14836,47,F,0.44,True,1
8953,24,F,0.355,True,1
10774,170,F,0.165,True,1
8169,86,F,0.176,True,1
4328,167,F,0.323,True,1
5683,153,F,0.264,True,1
3600,7,F,0.306,True,1
2289,64,F,0.212,True,1
18596,55,F,0.305,True,1
10129,65,F,0.281,True,1
18822,94,F,0.251,True,1
9915,23,F,0.391,True,1
1949,2,F,0.245,True,1
18527,121,F,0.377,True,1
16032,50,F,0.25,True,1
3758,118,F,0.308,True,1
19058,98,F,0.28,True,1
13280,166,F,0.153,True,1
13102,112,F,0.279,True,1
9295,95,F,0.217,True,1
11515,116,F,0.226,True,1
16131,22,F,0.396,True,1
12915,15,F,0.399,True,1
3990,96,F,0.272,True,1
14690,48,F,0.302,True,1
16734,84,F,0.132,True,1
6127,133,F,0.263,True,1
7679,75,F,0.257,True,1
8945,30,F,0.248,True,1
9841,152,F,0.346,True,1
15173,58,F,0.251,True,1
16271,33,F,0.233,True,1
16130,111,F,0.353,True,1
15875,84,F,0.285,True,1
4794,65,F,0.313,True,1
4893,24,F,0.374,True,1
9353,144,F,0.29,True,1
15981,122,F,0.315,True,1
14361,30,F,0.242,True,1
18677,46,F,0.217,True,1
4817,65,F,0.3,True,1
13710,3,F,0.286,True,1
558,41,F,0.306,True,1
4813,35,F,0.261,True,1
571,40,F,0.253,True,1
5669,173,F,0.385,True,1
8224,149,F,0.451,True,1
13051,23,F,0.338,True,1
9993,111,F,0.277,True,1
16606,67,F,0.377,True,1
5972,24,F,0.296,True,1
18341,92,F,0.264,True,1
5645,32,F,0.331,True,1
4911,157,F,0.445,True,1
16836,38,F,0.287,True,1
18563,87,F,0.332,True,1
692,165,F,0.332,True,1
14611,132,F,0.269,True,1
4708,46,F,0.267,True,1
2581,59,F,0.211,True,1
6895,159,F,0.218,True,1
2462,98,F,0.195,True,1
12933,180,F,0.129,True,1
13409,16,F,0.353,True,1
16557,140,F,0.303,True,1
16748,174,F,0.393,True,1
2303,177,F,0.314,True,1
2691,45,F,0.337,True,1
6126,73,F,0.257,True,1
14016,174,F,0.291,True,1
2806,18,F,0.295,True,1
779,126,F,0.287,True,1
9193,40,F,0.338,True,1
648,72,F,0.367,True,1
19329,81,F,0.352,True,1
15058,34,F,0.281,True,1
19496,79,F,0.265,True,1
19310,140,F,0.248,True,1
7398,46,F,0.471,True,2
18309,164,F,0.281,True,1
16797,78,F,0.343,True,1
14368,66,F,0.262,True,1
14837,163,F,0.263,True,1
8438,146,F,0.307,True,1
10423,92,F,0.253,True,1
1790,9,F,0.281,True,1
7206,26,F,0.333,True,1
5167,89,F,0.476,True,2
7477,123,F,0.288,True,1
5578,157,F,0.323,True,1
3120,4,F,0.272,True,1
12540,132,F,0.295,True,1
11198,87,F,0.323,True,1
16106,88,F,0.237,True,1
9979,114,F,0.279,True,1
13395,26,F,0.383,True,1
8168,137,F,0.39,True,1
442,20,F,0.343,True,1
3638,72,F,0.231,True,1
4629,73,F,0.188,True,1
7853,173,F,0.318,True,1
5214,52,F,0.31,True,1
17396,146,F,0.299,True,1
5945,148,F,0.277,True,1
18439,93,F,0.273,True,1
8757,168,F,0.224,True,1
5163,15,F,0.225,True,1
7587,86,F,0.283,True,1
13935,85,F,0.294,True,1
19797,85,F,0.318,True,1
10880,17,F,0.34,True,1
9067,110,F,0.216,True,1
4932,79,F,0.243,True,1
5529,162,F,0.213,True,1
10110,143,F,0.257,True,1
3004,163,F,0.319,True,1
18194,41,F,0.255,True,1
7276,79,F,0.384,True,1
9795,104,F,0.253,True,1
15772,56,F,0.223,True,1
12783,94,F,0.265,True,1
12745,103,F,0.246,True,1
11513,84,F,0.234,True,1
8188,179,F,0.28,True,1
4630,176,F,0.325,True,1
3641,21,F,0.331,True,1
2900,118,F,0.124,True,1
15931,161,F,0.336,True,1
15239,142,F,0.282,True,1
9564,140,F,0.181,True,1
5330,112,F,0.289,True,1
9650,164,F,0.279,True,1
11472,88,F,0.281,True,1
10958,148,F,0.259,True,1
8185,131,F,0.329,True,1
7714,27,F,0.201,True,1
12819,90,F,0.333,True,1
19554,2,F,0.215,True,1
11925,19,F,0.296,True,1
5309,163,F,0.202,True,1
19590,3,F,0.227,True,1
15511,145,F,0.287,True,1
757,62,F,0.263,True,1
19957,55,F,0.204,True,1
1061,27,F,0.254,True,1
19976,36,F,0.268,True,1
19051,166,F,0.37,True,1
17777,7,F,0.36,True,1
14258,124,F,0.238,True,1
90,124,F,0.243,True,1
14296,30,F,0.281,True,1
13780,160,F,0.27,True,1
6959,90,F,0.235,True,1
2484,18,F,0.266,True,1
15395,139,F,0.248,True,1
13300,54,F,0.345,True,1
6480,151,F,0.342,True,1
13778,158,F,0.386,True,1
15343,63,F,0.361,True,1
11943,147,F,0.241,True,1
821,23,F,0.342,True,1
16277,177,F,0.201,True,1
16765,82,F,0.22,True,1
6005,5,F,0.249,True,1
19998,125,F,0.27,True,1
19552,61,F,0.374,True,1
9192,157,F,0.252,True,1
11987,38,F,0.24,True,1
17220,140,F,0.389,True,1
17304,53,F,0.179,True,1
5162,115,F,0.263,True,1
9377,81,F,0.255,True,1
11404,33,F,0.389,True,1
5346,151,F,0.288,True,1
18708,2,F,0.259,True,1
5271,92,F,0.253,True,1
2040,92,F,0.261,True,1
17681,77,F,0.346,True,1
19712,69,F,0.333,True,1
15727,73,F,0.287,True,1
1307,36,F,0.285,True,1
7493,156,F,0.237,True,1
7844,133,F,0.347,True,1
13420,67,F,0.317,True,1
12950,6,F,0.299,True,1
602,111,F,0.353,True,1
14287,44,F,0.355,True,1
5472,91,F,0.303,True,1
1879,179,F,0.294,True,1
3568,132,F,0.222,True,1
9476,43,F,0.227,True,1
5868,139,F,0.274,True,1
7861,147,F,0.238,True,1
5084,19,F,0.241,True,1
16326,43,F,0.276,True,1
1625,147,F,0.245,True,1
5876,25,F,0.263,True,1
8749,30,F,0.224,True,1
14747,106,F,0.289,True,1
7712,82,F,0.352,True,1
19236,41,F,0.17,True,1
6587,119,F,0.228,True,1
8278,126,F,0.349,True,1
9576,92,F,0.289,True,1
15103,143,F,0.268,True,1
19154,106,F,0.33,True,1
16449,99,F,0.309,True,1
5224,15,F,0.314,True,1
8708,178,F,0.415,True,1
12239,174,F,0.29,True,1
11137,155,F,0.26,True,1
15618,121,F,0.298,True,1
550,4,F,0.272,True,1
17292,175,F,0.251,True,1
2912,52,F,0.312,True,1
10734,130,F,0.254,True,1
9998,26,F,0.235,True,1
2898,37,F,0.309,True,1
3396,156,F,0.273,True,1
6776,93,F,0.191,True,1
19814,80,F,0.264,True,1
11918,111,F,0.284,True,1
461,63,F,0.289,True,1
12384,68,F,0.284,True,1
930,44,F,0.31,True,1
308,23,F,0.21,True,1
10791,48,F,0.289,True,1
7075,48,F,0.19,True,1
17369,30,F,0.201,True,1
4198,34,F,0.34,True,1
6279,107,F,0.303,True,1
10366,43,F,0.266,True,1
5758,125,F,0.229,True,1
19814,66,F,0.25,True,1
3906,105,F,0.285,True,1
1038,164,F,0.327,True,1
5517,131,F,0.31,True,1
17871,78,F,0.293,True,1
11735,125,F,0.287,True,1
18541,39,F,0.258,True,1
9723,127,F,0.314,True,1
2838,23,F,0.358,True,1
1656,19,F,0.305,True,1
6508,70,F,0.261,True,1
13353,123,F,0.273,True,1
1708,140,F,0.343,True,1
13575,157,F,0.236,True,1
2972,9,F,0.197,True,1
16406,156,F,0.338,True,1
4549,173,F,0.248,True,1
3272,49,F,0.285,True,1
19985,23,F,0.276,True,1
7705,20,F,0.378,True,1
5375,58,F,0.355,True,1
15470,90,F,0.274,True,1
15453,66,F,0.379,True,1
5636,112,F,0.174,True,1
6871,141,F,0.272,True,1
9809,23,F,0.32,True,1
15665,39,F,0.352,True,1
9753,51,F,0.358,True,1
2286,8,F,0.326,True,1
11263,7,F,0.333,True,1
9949,147,F,0.244,True,1
2717,45,F,0.266,True,1
17644,175,F,0.36,True,1
5211,130,F,0.329,True,1
11928,61,F,0.328,True,1
19699,164,F,0.318,True,1
1295,159,F,0.228,True,1
14945,99,F,0.272,True,1
9234,145,F,0.262,True,1
19353,57,F,0.241,True,1
16406,146,F,0.304,True,1
12222,155,F,0.206,True,1
11109,144,F,0.299,True,1
8208,158,F,0.195,True,1
15790,115,F,0.361,True,1
2782,123,F,0.27,True,1
9043,112,F,0.282,True,1
4032,17,F,0.264,True,1
5462,166,F,0.215,True,1
11447,146,F,0.281,True,1
15266,5,F,0.299,True,1
3888,59,F,0.248,True,1
13050,146,F,0.305,True,1
10996,117,F,0.314,True,1
1319,59,F,0.389,True,1
6839,139,F,0.185,True,1
3747,5,F,0.265,True,1
4691,169,F,0.269,True,1
17612,83,F,0.146,True,1
4505,22,F,0.279,True,1
11518,89,F,0.335,True,1
17291,90,F,0.289,True,1
12725,164,F,0.279,True,1
14678,104,F,0.387,True,1
10318,93,F,0.287,True,1
